,id,title
5890,75-13970,Winter warfare in antiquity image and reality
5891,75-13971,"The  production of Roman ferrous armour a metallographic survey of material from Britain, Denmark and Germany, and its implications"
5892,75-13973,"Essai de reconstruction d'un bouclier (Istros, VIe-Ve s. av. J.-C.)"
5893,75-13974,"Late Roman military equipment from the city of Iruña/Veleia (Álava, Spain)"
5894,75-13977,Reflekse helenistike në fortifikime të periudhës së vonë antike në Shqipëri. <Hellenistic reflexes in late antique fortifications of Albania>
5895,75-13978,A  late-republican gladius from the River Ljubljanica (Slovenia)
5896,75-13979,L' oplita e l'arciere ideologia e realtà tra guerra antica e guerra moderna
5897,75-13980,Zur Traumatologie der antiken Schleuderbleie
5898,75-13981,La  táctica macedónica en tiempos de Filipo II
5899,75-13982,On the origin of the scythed chariots
5900,75-13983,"The «  fulcum », the Late Roman and Byzantine « testudo » the Germanization of Roman infantry tactics ?"
5901,75-13984,Granaries and garrisons in Roman forts
5902,75-13986,The  making and testing of a falx also known as the Dacian battle scythe
5903,75-13988,Militärstrategische Schüsselpassage im byzantinischen Griechenland die Thermopylen
5904,75-13991,Philopoemen's special forces peltasts and a new kind of Greek light-armed warfare (Livy 35. 27)
5905,75-13993,Eine  Methode zur Rekonstruktion antiker Mechaniken erläutert an der Apollon-Philesios-Statue des Kanachos
5906,75-13994,Roman wooden force pumps a case-study in innovation
5907,75-13995,Syriac studies a classified bibliography (1996-2001)
5908,75-14015,Le  concept d'éducation dans l'« Histoire de l'éducation dans l'antiquité » d'Henri-Irénée Marrou
5909,75-14016,Giorgio Colli il coraggio del pensiero (profilo biografico)
5910,75-14019,Presente per passato - Europa und die Antike
5911,75-14020,"2° Convegno di Studi sulla Tradizione (Bari, 16-17 dicembre 2004)"
5912,75-14024,Medea Norsa e la Scuola Normale Superiore di Pisa
5913,75-14025,Un' ideale conversazione tra filologi Marcello Gigante e Giacomo Leopardi
5914,75-14026,Goffredo Coppola e l'Università di Bologna uno scomodo caso di continuità istituzionale
5915,75-14039,Gli  storici dell'antichità nella società civile
5916,75-14041,Due lettere inedite di Carlo Cessi a Ulrich von Wilamowitz-Moellendorff questioni di storiografia letteraria
5917,75-14042,Ernesto Schiaparelli
5918,75-14043,Arnaldo Momigliano dall'antiquaria alla storia della cultura alcune ragioni per una ricerca
5919,75-14044,Un «  esploratore di sub-culture » Charles Godfrey Leland
5920,75-14046,In memoriam à l'occasion du 100e anniversaire de Radu Vulpe
5921,75-14049,Medea Norsa ebrea ?
5922,75-14051,La  invención de la Historia de la literatura latina en España (y una breve reflexión sobre Europa)
5923,75-14052,Antonio La Penna critico e interprete di poesia
5924,75-14057,La  historiografía de la literatura latina y su conciencia en los autores modernos visiones divergentes del canon y la decadencia en Pérez Galdós y Huysmans
5925,75-14058,"Contardo Ferrini nel primo centenario della morte fede, vita universitaria e studio dei diritti antichi alla fine del XIX secolo"
5926,75-14059,Tra ricerca umanistica e ricerca scientifica
5927,75-14063,"Franz Joseph Doelger historiador de la religión, de la cultura y de la Iglesia"
5928,75-14068,Der «  Deutsche Verein zur Erforschung Palästinas » ein Überblick über seine 125-Jährige Geschichte (1877-2002)
5929,75-14069,Dorat ou la philologie maïeutique
5930,75-14072,Kathleen Freeman a bibliography of her publications
5931,75-14073,Strained relations ? : mediations between classical studies and cultural studies
5932,75-14074,Ver sacrum review article
5933,75-14080,The  birth of late antiquity
5934,75-14083,«  De nuptiis (necnon ambagibus) Philologiae et Mercurii »
5935,75-14084,Alcuni interventi critici di Carlo Gallavotti
5936,75-14085,Prefazione
5937,75-14088,Il  carteggio Orvieto-Vitelli
5938,75-14089,Medea Norsa libera docente in papirologia classica
5939,75-14092,Lessing contro Winckelmann ovvero L'archeologo mancato
5940,75-14096,Frammenti
5941,75-14101,Engelbert Drerup a Idris Bell tre inediti
5942,75-14105,"Eduard Fraenkel, Alfredo Rizzo e le « Edizioni di Storia e Letteratura »"
5943,75-14107,Riflettendo ancora sull'insegnamento di Fraenkel
5944,75-14108,The  Etruscan forgeries of Curzio Inghirami (1614-1655)
5945,75-14110,L' eredità intellettuale di Budé negli storici del tardo Cinquecento
5946,75-14111,Emilio Castelar y los clásicos de Grecia y Roma
5947,75-14114,Piccolo esperimento mentale in tre sequenze
5948,75-14116,La  philologie une science ou une technique ?
5949,75-14118,"Theodor Mommsen, Roma e l'Italia"
5950,75-14120,Sabatino Moscati e « l'altra faccia della storia »
5951,75-14121,Technique in the service of humanism A. B. Poynton's legacy to E. R. Dodds
5952,75-14122,Alessio De Bon e Plinio Fraccaro
5953,75-14123,Per la memoria di Marino Barchiesi
5954,75-14125,Kristeller « circonciso »
5955,75-14126,"Karl Wilhelm Nitzsch (1818-1880), una figura singolare e dimenticata della storiografia tedesca"
5956,75-14136,"Notiziario bibliografico. 2003/2004. 1, Autori e testi"
5957,75-14137,"Notiziario bibliografico. 2003/2004. 2, Materie e discipline"
5958,75-14139,Regards sur les publications helléniques. Chronique 2004
5959,75-14140,Index des tomes 1 à 32 / [parLlinas Christian et al.]
5960,75-14141,Indice degli articoli di Annali di storia dell'esegesi anni I (1984) - XX (2003) / a cura diDamanti Alfredo
5961,75-14142,Indice dei volumi I-XXIII (Anni 1981-2003) di Studi Umanistici Piceni / [a cura di]Ballanti Umberto
5962,75-14145,Publicaciones sobre filología griega en España (2002)
5963,75-14146,Classics in Hebrew 2001-2003
5964,75-14147,Bibliographische Notizen und Mitteilungen
5965,75-14167,Doxógrafos gregos
5966,75-14169,«  E-learning » e mondo classico risposta moderna ad esigenze antiche ?
5967,75-14171,«  GreekFontsConverter » un utilitaire simple pour convertir les polices grecques sur Macintosh
5968,75-14172,L' interrogation des CD-ROM de grec et de latin sur Macintosh avec « SNS Greek & Latin » et « Pandora »
5969,75-14173,Orient - Occident entre histoire et historiographie
5970,75-14174,Aspetti e metodi di critica testuale assistita dal calcolatore
5971,75-14175,Verso una filologia computazionale la prima Euroconferenza della European Science Foundation
5972,75-14176,Consulter le « Thesaurus Linguae Graecae » sur Macintosh Pandora et SNS Greek
5973,75-14177,Indexation sémantique de corpus documentaires approche ontologique et approche herméneutique
5974,75-14178,Le  projet « Perseus »
5975,75-14182,Nell'Ottantesimo di « Aegyptus »
5976,75-14183,Il  sesto convegno dell'Associazione di Studi Tardoantichi
5977,75-14185,Un  indexeur/concordanceur automatique de textes grecs et latins « Lexis »
5978,75-14187,"L' informatica umanistica oggi appunti e riflessioni in margine all'XI convegno di informatica umanistica (Verona, 28 febbraio-1 marzo 2003)"
5979,75-14188,Greek and Latin studies in Norwegian universities
5980,75-14189,"Neueröffnung der Römersteinsammlung Graz, Schloss Eggenberg"
5981,75-14193,Qualifizierte Literaturrecherche der « Index theologicus/Zeitschrifteninhaltsdienst Theologie » als profiliertes Hilfsmittel der theologischen Wissenschaft
5982,75-14195,L' informatique au centre Pierre-Paris de Bordeaux
5983,75-14196,Un  logiciel de recherche en texte intégral appliqué au Thesaurus Linguae Graecae
5984,75-14197,Enquête sur les banques de données de grec ancien et leur utilisation dans nos section [sic]
5985,75-14198,Le  projet « Perseus » et le « Thesaurus linguae graecae »
5986,75-14199,L' utilisation du Thesaurus Linguae Graecae (TLG)
5987,75-14200,L' édition critique des textes grecs anciens
5988,75-14201,Byzantine studies present and future
5989,75-14202,Vers un concordanceur-lemmatiseur en ligne du grec ancien
5990,75-14204,Al mundo clásico a través de la imagen bancos de imágenes en Internet
5991,75-14206,Aproximación a las ediciones de los autores latinos clásicos en Internet. 1
5992,75-14207,Los  autores latinos en internet
5993,75-14211,"The  PAWAG project (Poorly Attested Words in Ancient Greek), ancient Greek lexicography on line"
5994,75-14213,Consultation du TLG sur PC expériences acquises à l'université de Prague
5995,75-14216,L' Accademia di sant'Ambrogio presso la Biblioteca Ambrosiana di Milano
5996,75-14218,"Le  logiciel SNS-Greek Laura Biondi, Antonella Russo, Anna Santoni"
5997,75-14220,Testi latini on-line ad accesso libero una prima valutazione (1 settembre 2004)
5998,75-14222,Filologia e informatica le origini della filologia computazionale
5999,75-14232,"Acts of the Dano-Hellenic symposium on Greek and Latin philosophy, Danish Institute at Athens, November 11-14, 1993 / [ed. with introd. by]Ebbesen Sten"
6000,75-14253,"L' alimentation carnée aux époques historiques = Meat consumption in historical periods actes du symposium organisé dans le cadre du XIVe congrès de l'Union internationale des sciences préhistoriques et protohistoriques (Liège, 2-8 septembre 2001) = Proceedings of the symposium organised in the frame of the 14th congress of the International union of prehistoric and protohistoric sciences (Liege, 2-8th September 2001) / éd. parPolet Caroline,Udrescu Mircea &Noël René"
6001,75-14297,"ARAM seventeenth international conference the Mandeans 9-7 July 2002, University of Oxford, England"
6002,75-14298,"ARAM eighteenth international conference the Manichaeans 10-11 July 2002, University of Oxford, England"
6003,75-14326,"Atti della giornata di studi regalità e aristocrazie nell'Oriente greco Bologna, 15 maggio 2000 / a cura diCriscuolo Lucia"
6004,75-14327,"Atti della giornata di studio Sparta fra tradizione e storia (Bologna, 20 marzo 2003) / a cura diVattuone Riccardo"
6005,75-14334,Autour de l'œuvre numismatique de Jean-Pierre Callu journées internationales d'histoire monétaire des 20 et 21 octobre 2000
6006,75-14357,"Carrières antiques de la Gaule, une recherche polymorphe / dossier sous la direction deBessac Jean-Claude,Sablayrolles Robert"
6007,75-14364a,Le  chœur dans la tragédie et la comédie grecques / sous la direction deNoël Marie-Pierre
6008,75-14387,Come è nato il cristianesimo ?
6009,75-14399,"Condamnations et damnations approches et modalités de réécriture de l'histoire / [introd.,]Martin Jean-Pierre"
6010,75-14414,"Corps réel et corps imaginaire dans les mondes ancien et moderne journée internationale d'études (Caen, le 10 octobre 2003)"
6011,75-14424,"Cultes et sanctuaires en France à l'âge du Fer / dossier sous la dir. deArcelin Patrice,Brunaux Jean-Louis"
6012,75-14468,Dossier « villa » et « vicus » en Gaule Narbonnaise
6013,75-14477,L' écriture dans la société gallo-romaine éléments d'une réflexion collective / dossier sous la dir. deFeugère Michel etLambert Pierre-Yves
6014,75-14508,"État romain, État moderne la place du droit actes de la rencontre « Volterra » de Rome, 16 et 17 décembre 1999"
6015,75-14553,Genti e culture dell'Abruzzo in epoca preromana actes de la journée d'études du 19 janvier 2001
6016,75-14562,Giornata di studio tematica dedicata al Patriarchio lateranense atti della giornata tematica dei Seminari di Archeologia Cristiana (École française de Rome - 10 maggio 2001) / a cura diLiverani Paolo ; con la collab. diBarbini Palmira Maria
6017,75-14622,"L' iconographie classique dans la sculpture de la Gaule romaine importations et modèles de l'« Urbs », adaptations locales"
6018,75-14683,"Leggere la Bibbia metodologie di lettura esemplificate sul vangelo di Giovanni Università Cattolica, Milano, 27 aprile 2004"
6019,75-14700a,"Die  lusitanisch-galläkischen Kriegerstatuen Tagung des Deutschen Archäologischen Instituts, Abteilung Madrid, am 18./19. Januar 2002 in Lissabon"
6020,75-14722,I  Mercati di Traiano alla luce dei recenti restauri e delle indagini archeologiche giornata di studio presso l'Istituto Archeologico Germanico di Roma 15 maggio 2003
6021,75-14729,"Les  métiers du monde romain approches épigraphiques / [présentation,]Le Roux Patrick ; [conclusion,]Martin Jean-Pierre"
6022,75-14752,"Moregine suburbio « portuale » di Pompei una giornata di studio, Ferrara 21 febbraio 2003"
6023,75-14791,"L' objet dans l'image. 2, Journée d'étude organisée par le CRATA-GRACO dans le cadre du DEA Sciences de l'Antiquité"
6024,75-14818,Papiri e « ostraka » greci / a cura diCapasso Mario
6025,75-14820,"Parcourir, décrire, reproduire l'inventaire de l'Afrique du Nord dans l'Antiquité et au Moyen Âge / [présid.,]Leclant Jean etLancel Serge"
6026,75-14842,La  pluralità delle identità cristiane antiche
6027,75-14884,"Le  quotidien institutionnel des cités / [introd.,]Cébeillac Gervasoni MireilleCébeillac-GervasoniMireille"
6028,75-14902,"La  représentation dans la tradition du « ius civile » en Occident actes des « Entretiens Volterra » de Rome, 2 et 3 juin 1995"
6029,75-14941a,La  romanisation
6030,75-14991,Gli «  spazi » del tardoantico
6031,75-15034,"Tissus et vêtements dans l'Antiquité Tardive actes du Colloque de l'Association pour l'Antiquité tardive Lyon, Musée Historique des Tissus, 18-19 janvier 2003 / organisé parCantino Wataghin Gisella etCarrié Jean-Michel ; éd. parCarrié Jean-Michel"
6032,75-15071,Villes et avant-ports l'exemple de Rome et Ostie actes de la table ronde des 29 et 30 novembre 1994
6033,75-15074,"La  visione dell'« altro » nell'antico Egitto atti dell'VIII convegno nazionale di egittologia e papirologia Torino, 11-13 aprile 2003"
6034,75-15159,"Eros na literatura e filosofia antiga homenagem a Victor Jabouille / [pref.,Ferreira José Ribeiro,Suárez de la Torre Emilio,Fialho Maria do Céu ZambujoFialhoMaria do Céu Zambujo]"
6035,75-15239,"In memoriam Antonio Zampolli / [pref.,Nascimento Aires Augusto]"
